sourceInstance,targetInstance,linkTypeName,sourceObjectType,targetObjectType,linkTypeCategory,source_url
Hua Hong Semiconductor - Fab 9A (Wuxi 2nd Fab Phase 1) current wafer capacity (SEMI WFF),Hua Hong Semiconductor - Fab 9A (Wuxi 2nd Fab Phase 1),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Hua Hong Semiconductor - Fab 2 (was HHNEC) current wafer capacity (SEMI WFF),Hua Hong Semiconductor - Fab 2 (was HHNEC),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Hua Hong Semiconductor - Fab 9B (Wuxi 2nd Fab Phase 2) current wafer capacity (SEMI WFF),Hua Hong Semiconductor - Fab 9B (Wuxi 2nd Fab Phase 2),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Hua Hong Semiconductor - Fab 3 (was Grace) current wafer capacity (SEMI WFF),Hua Hong Semiconductor - Fab 3 (was Grace),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Hua Hong Semiconductor - Fab 7 (Wuxi 300mm) current wafer capacity (SEMI WFF),Hua Hong Semiconductor - Fab 7 (Wuxi 300mm),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Hua Li Microelectronics (HLMC) - Hua Hong Chengdu (HH Fab10) current wafer capacity (SEMI WFF),Hua Li Microelectronics (HLMC) - Hua Hong Chengdu (HH Fab10),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Hua Li Microelectronics (HLMC) - HLMC Fab 1 current wafer capacity (SEMI WFF),Hua Li Microelectronics (HLMC) - HLMC Fab 1,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Hua Li Microelectronics (HLMC) - HLMC Fab 2 current wafer capacity (SEMI WFF),Hua Li Microelectronics (HLMC) - HLMC Fab 2,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Hua Li Microelectronics (HLMC) - HLMC Fab 3 Phase 2 (HH Fab 8-2) current wafer capacity (SEMI WFF),Hua Li Microelectronics (HLMC) - HLMC Fab 3 Phase 2 (HH Fab 8-2),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Hua Li Microelectronics (HLMC) - Hua Hong Chengdu Phase 2 (HH Fab10) current wafer capacity (SEMI WFF),Hua Li Microelectronics (HLMC) - Hua Hong Chengdu Phase 2 (HH Fab10),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Hua Li Microelectronics (HLMC) - HLMC Fab 3 Phase 1  (HH Fab 8-1) current wafer capacity (SEMI WFF),Hua Li Microelectronics (HLMC) - HLMC Fab 3 Phase 1  (HH Fab 8-1),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Huayue Microelectronics Co.,Ltd - Fab 1 current wafer capacity (SEMI WFF)","Huayue Microelectronics Co.,Ltd - Fab 1",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Huayue Microelectronics Co.,Ltd - Fab 2 current wafer capacity (SEMI WFF)","Huayue Microelectronics Co.,Ltd - Fab 2",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Huayue Microelectronics Co.,Ltd - Fab 3 current wafer capacity (SEMI WFF)","Huayue Microelectronics Co.,Ltd - Fab 3",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
HY Electronic Limited - Yangzhou Fab 2 current wafer capacity (SEMI WFF),HY Electronic Limited - Yangzhou Fab 2,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Infineon - Kulim 2 current wafer capacity (SEMI WFF),Infineon - Kulim 2,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Infineon - Dresden - Module 3 (former SC300) (building 32) current wafer capacity (SEMI WFF),Infineon - Dresden - Module 3 (former SC300) (building 32),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Infineon - Villach 300mm new current wafer capacity (SEMI WFF),Infineon - Villach 300mm new,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Infineon - Regensburg-West current wafer capacity (SEMI WFF),Infineon - Regensburg-West,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Infineon - Dresden 200 - Module 1 (building 34) current wafer capacity (SEMI WFF),Infineon - Dresden 200 - Module 1 (building 34),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Infineon - Dresden 200 - Module 2 (building 36) current wafer capacity (SEMI WFF),Infineon - Dresden 200 - Module 2 (building 36),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Infineon - Kulim 1 current wafer capacity (SEMI WFF),Infineon - Kulim 1,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Infineon - Villach 150mm IGBT Lines current wafer capacity (SEMI WFF),Infineon - Villach 150mm IGBT Lines,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Infineon - Villach 200mm Line (Building 17) current wafer capacity (SEMI WFF),Infineon - Villach 200mm Line (Building 17),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Infineon - Kulim 3 Phase 2 current wafer capacity (SEMI WFF),Infineon - Kulim 3 Phase 2,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Infineon - Villach 150mm SiC and GaN lines (combined) current wafer capacity (SEMI WFF),Infineon - Villach 150mm SiC and GaN lines (combined),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Infineon - Kulim 3 Phase 1 (SiC Fab) current wafer capacity (SEMI WFF),Infineon - Kulim 3 Phase 1 (SiC Fab),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Infineon - Dresden - Module 4 (Smart Power Fab) current wafer capacity (SEMI WFF),Infineon - Dresden - Module 4 (Smart Power Fab),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
InnoScience Inc. - Suzhou fab (Phase 1) current wafer capacity (SEMI WFF),InnoScience Inc. - Suzhou fab (Phase 1),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Institute for Photonics and Nanotechnologies (IFN) - IFN-CNR Rome current wafer capacity (SEMI WFF),Institute for Photonics and Nanotechnologies (IFN) - IFN-CNR Rome,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Integral, Research and Production Corporation - Semiconductor Device Factory current wafer capacity (SEMI WFF)","Integral, Research and Production Corporation - Semiconductor Device Factory",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Integral, Research and Production Corporation - Integrated Circuit (Transistor Plant) current wafer capacity (SEMI WFF)","Integral, Research and Production Corporation - Integrated Circuit (Transistor Plant)",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Integral, Research and Production Corporation - Integrated Circuits current wafer capacity (SEMI WFF)","Integral, Research and Production Corporation - Integrated Circuits",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Intel - D1X Module 2 current wafer capacity (SEMI WFF),Intel - D1X Module 2,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Intel - D1X Module 1 current wafer capacity (SEMI WFF),Intel - D1X Module 1,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Intel - Fab 42 current wafer capacity (SEMI WFF),Intel - Fab 42,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Intel - D1X Module 3 current wafer capacity (SEMI WFF),Intel - D1X Module 3,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Intel - Fab 38 Phase 1 (new Fab Israel) current wafer capacity (SEMI WFF),Intel - Fab 38 Phase 1 (new Fab Israel),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Intel - Fab 34 (Module 1 + 2) Intel-Apollo JV current wafer capacity (SEMI WFF),Intel - Fab 34 (Module 1 + 2) Intel-Apollo JV,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Intel - Fab 11X (includes expansion, was Fab 11E) current wafer capacity (SEMI WFF)","Intel - Fab 11X (includes expansion, was Fab 11E)",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Intel - Fab 24 (+ Fab 14 combined) current wafer capacity (SEMI WFF),Intel - Fab 24 (+ Fab 14 combined),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Intel - Fab 28 (+Fab 28A) current wafer capacity (SEMI WFF),Intel - Fab 28 (+Fab 28A),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Intel - Fab 29 - Mod 2 (Magdeburg) current wafer capacity (SEMI WFF),Intel - Fab 29 - Mod 2 (Magdeburg),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Intel - Fab 29 - Mod 1 (Magdeburg) current wafer capacity (SEMI WFF),Intel - Fab 29 - Mod 1 (Magdeburg),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Intel - D1C (+ D1C expansion Fab 20) current wafer capacity (SEMI WFF),Intel - D1C (+ D1C expansion Fab 20),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Intel - Fab 32 Megafab (Fab 32+Fab 22+Fab 12) current wafer capacity (SEMI WFF),Intel - Fab 32 Megafab (Fab 32+Fab 22+Fab 12),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Intel - D1D current wafer capacity (SEMI WFF),Intel - D1D,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Intel - D1X Module 4 current wafer capacity (SEMI WFF),Intel - D1X Module 4,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Intel - Fab 52 current wafer capacity (SEMI WFF),Intel - Fab 52,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Intel - Fab 62 current wafer capacity (SEMI WFF),Intel - Fab 62,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Intel - Fab 27 - Mod 2 (Ohio) current wafer capacity (SEMI WFF),Intel - Fab 27 - Mod 2 (Ohio),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Intel - Fab 38 Phase 2 current wafer capacity (SEMI WFF),Intel - Fab 38 Phase 2,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Intel - Fab 27 - Mod 1 (Ohio) current wafer capacity (SEMI WFF),Intel - Fab 27 - Mod 1 (Ohio),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Inventchip Technology - Yiwu Fab1 current wafer capacity (SEMI WFF),Inventchip Technology - Yiwu Fab1,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
IPG - Wafer Fab (4-inch line) current wafer capacity (SEMI WFF),IPG - Wafer Fab (4-inch line),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
ISS- Integrated Sensing Systems - Fab (2 cleanrooms) current wafer capacity (SEMI WFF),ISS- Integrated Sensing Systems - Fab (2 cleanrooms),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Istok - Istok current wafer capacity (SEMI WFF),Istok - Istok,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Istok - 6-inch (new) current wafer capacity (SEMI WFF),Istok - 6-inch (new),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
IXYS Corporation - Fab 3 (MwT) current wafer capacity (SEMI WFF),IXYS Corporation - Fab 3 (MwT),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
IXYS Corporation - Westcode current wafer capacity (SEMI WFF),IXYS Corporation - Westcode,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
IXYS Corporation - Fab 1 current wafer capacity (SEMI WFF),IXYS Corporation - Fab 1,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
IXYS Corporation - Fab 2 current wafer capacity (SEMI WFF),IXYS Corporation - Fab 2,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Japan Semiconductor - Oita C-Cubed 2 (110 Bldg) current wafer capacity (SEMI WFF),Japan Semiconductor - Oita C-Cubed 2 (110 Bldg),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Japan Semiconductor - Iwate Operations current wafer capacity (SEMI WFF),Japan Semiconductor - Iwate Operations,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Japan Semiconductor - Oita C-Cubed 4 + OTSS + Annex current wafer capacity (SEMI WFF),Japan Semiconductor - Oita C-Cubed 4 + OTSS + Annex,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Japan Semiconductor - Oita C-Cubed 3 (110 Bldg) current wafer capacity (SEMI WFF),Japan Semiconductor - Oita C-Cubed 3 (110 Bldg),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Japan Semiconductor Manufacturing Corporation (JSMC) - JSMC Fab 1 current wafer capacity (SEMI WFF),Japan Semiconductor Manufacturing Corporation (JSMC) - JSMC Fab 1,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
JENOPTIK Diode Lab GmbH - Berlin-Adlershof current wafer capacity (SEMI WFF),JENOPTIK Diode Lab GmbH - Berlin-Adlershof,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"JENOPTIK Optical Systems, Inc - Fab 1 current wafer capacity (SEMI WFF)","JENOPTIK Optical Systems, Inc - Fab 1",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Jiangsu Advanced Memory Semiconductor Corp. - PCM fab current wafer capacity (SEMI WFF),Jiangsu Advanced Memory Semiconductor Corp. - PCM fab,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Jiangsu CAS-IGBT Technology - LFoundry S.r.l (was Micron Fab 9 MIT) current wafer capacity (SEMI WFF),Jiangsu CAS-IGBT Technology - LFoundry S.r.l (was Micron Fab 9 MIT),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Jiangsu JieJie Microelectronics Co.,Ltd. - Fab 2 current wafer capacity (SEMI WFF)","Jiangsu JieJie Microelectronics Co.,Ltd. - Fab 2",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Jiangsu JieJie Microelectronics Co.,Ltd. - Fab 1 current wafer capacity (SEMI WFF)","Jiangsu JieJie Microelectronics Co.,Ltd. - Fab 1",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Jiangsu JieJie Microelectronics Co.,Ltd. - Nantong fab current wafer capacity (SEMI WFF)","Jiangsu JieJie Microelectronics Co.,Ltd. - Nantong fab",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Jiangsu JieJie Microelectronics Co.,Ltd. - Nantong 150mm line current wafer capacity (SEMI WFF)","Jiangsu JieJie Microelectronics Co.,Ltd. - Nantong 150mm line",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Jiangsu JieJie Microelectronics Co.,Ltd. - Nantong 200mm Fab current wafer capacity (SEMI WFF)","Jiangsu JieJie Microelectronics Co.,Ltd. - Nantong 200mm Fab",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Jiangsu Maxscend - Xinzhuo 12inch IPD Line current wafer capacity (SEMI WFF),Jiangsu Maxscend - Xinzhuo 12inch IPD Line,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Jiangsu Maxscend - Xinzhuo 6inch SAW line current wafer capacity (SEMI WFF),Jiangsu Maxscend - Xinzhuo 6inch SAW line,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Jiangsu Yingrui Semiconductor Co., Ltd - Yingrui semi current wafer capacity (SEMI WFF)","Jiangsu Yingrui Semiconductor Co., Ltd - Yingrui semi",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Jiangxi Yuhongjin Material Technology (YHJ) - Fab 1 (Fuzhou) current wafer capacity (SEMI WFF),Jiangxi Yuhongjin Material Technology (YHJ) - Fab 1 (Fuzhou),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Jiangxi Yuhongjin Material Technology (YHJ) - Fab 2 (Jinghe) current wafer capacity (SEMI WFF),Jiangxi Yuhongjin Material Technology (YHJ) - Fab 2 (Jinghe),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Jiangyin Xinshun Microelectronic Co., Ltd. - Fab 1 current wafer capacity (SEMI WFF)","Jiangyin Xinshun Microelectronic Co., Ltd. - Fab 1",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Jilin Magic Semiconductor - 4-inch Line (inside Jilin Sino-Microelectronics) current wafer capacity (SEMI WFF),Jilin Magic Semiconductor - 4-inch Line (inside Jilin Sino-Microelectronics),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Jilin Magic Semiconductor - 5-inch Line (inside Jilin Sino-Microelectronics) current wafer capacity (SEMI WFF),Jilin Magic Semiconductor - 5-inch Line (inside Jilin Sino-Microelectronics),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Jilin Sino-Microelectronics Co. Ltd. - 6-inch (built together with Philips JV) current wafer capacity (SEMI WFF),Jilin Sino-Microelectronics Co. Ltd. - 6-inch (built together with Philips JV),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Jilin Sino-Microelectronics Co. Ltd. - 3-inch current wafer capacity (SEMI WFF),Jilin Sino-Microelectronics Co. Ltd. - 3-inch,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Jilin Sino-Microelectronics Co. Ltd. - 4-inch current wafer capacity (SEMI WFF),Jilin Sino-Microelectronics Co. Ltd. - 4-inch,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Jilin Sino-Microelectronics Co. Ltd. - 8-inch current wafer capacity (SEMI WFF),Jilin Sino-Microelectronics Co. Ltd. - 8-inch,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"JS Foundry K.K - Niigata-N1 (was Onsemi, was SANYO) current wafer capacity (SEMI WFF)","JS Foundry K.K - Niigata-N1 (was Onsemi, was SANYO)",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"JS Foundry K.K - Niigata-N2 (was Onsemi, was SANYO) current wafer capacity (SEMI WFF)","JS Foundry K.K - Niigata-N2 (was Onsemi, was SANYO)",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
JSC ALFA - N/A current wafer capacity (SEMI WFF),JSC ALFA - N/A,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
JTC Corporation - SemiconSpace Phase 1 (unit 1+2) Wafer processing current wafer capacity (SEMI WFF),JTC Corporation - SemiconSpace Phase 1 (unit 1+2) Wafer processing,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Kaiam - PLC Fab (was Gemfire, was Avanex, was Alcatel) current wafer capacity (SEMI WFF)","Kaiam - PLC Fab (was Gemfire, was Avanex, was Alcatel)",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"KEC Corporation - 4"" Line current wafer capacity (SEMI WFF)","KEC Corporation - 4"" Line",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"KEC Corporation - 5"" Line current wafer capacity (SEMI WFF)","KEC Corporation - 5"" Line",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
KEC Corporation - MOS Fab current wafer capacity (SEMI WFF),KEC Corporation - MOS Fab,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
KEC Corporation - KEC-C current wafer capacity (SEMI WFF),KEC Corporation - KEC-C,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Keysight Technologies - 3-inch current wafer capacity (SEMI WFF),Keysight Technologies - 3-inch,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Kioxia/WD (was Flash Alliance) - Fab 2 (Y2) (2 floors each 297K SF) current wafer capacity (SEMI WFF),Kioxia/WD (was Flash Alliance) - Fab 2 (Y2) (2 floors each 297K SF),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Kioxia/WD (was Flash Alliance) - Fab 7 Phase 1 current wafer capacity (SEMI WFF),Kioxia/WD (was Flash Alliance) - Fab 7 Phase 1,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Kioxia/WD (was Flash Alliance) - Fab 5 P1+P2 (3D NAND) current wafer capacity (SEMI WFF),Kioxia/WD (was Flash Alliance) - Fab 5 P1+P2 (3D NAND),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Kioxia/WD (was Flash Alliance) - Fab 3+Fab 4 (3D NAND) current wafer capacity (SEMI WFF),Kioxia/WD (was Flash Alliance) - Fab 3+Fab 4 (3D NAND),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
