sourceInstance,targetInstance,linkTypeName,sourceObjectType,targetObjectType,linkTypeCategory,source_url
Founder IC (Founder Microelectronics International (FMIC)) - Fab 2 8-inch SiC project capital expenditure (SEMI WFF),Founder IC (Founder Microelectronics International (FMIC)) - Fab 2 8-inch SiC,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Foxconn / Hon Hai - Fab 1 (Foundry was Macronix) project capital expenditure (SEMI WFF),Foxconn / Hon Hai - Fab 1 (Foundry was Macronix),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Fraunhofer Heinrich Hertz Institute - Fraunhofer HHI project capital expenditure (SEMI WFF),Fraunhofer Heinrich Hertz Institute - Fraunhofer HHI,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Fraunhofer Institute for Photonic Microsystems IPMS - MEMS MRR (Building 4) Fraunhofer project capital expenditure (SEMI WFF),Fraunhofer Institute for Photonic Microsystems IPMS - MEMS MRR (Building 4) Fraunhofer,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Fraunhofer Institute for Silicon Technology (ISIT) - ISIT Itzehoe CMP Cleanroom project capital expenditure (SEMI WFF),Fraunhofer Institute for Silicon Technology (ISIT) - ISIT Itzehoe CMP Cleanroom,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Fraunhofer Institute for Silicon Technology (ISIT) - ISIT Cleanroom 1: with Vishay (power devices) project capital expenditure (SEMI WFF),Fraunhofer Institute for Silicon Technology (ISIT) - ISIT Cleanroom 1: with Vishay (power devices),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
FT1 - Fab 1 project capital expenditure (SEMI WFF),FT1 - Fab 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Fuji Electric - Matsumoto SiC line project capital expenditure (SEMI WFF),Fuji Electric - Matsumoto SiC line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Fuji Electric - Fab 5 (150mm) project capital expenditure (SEMI WFF),Fuji Electric - Fab 5 (150mm),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Fuji Electric - Tokyo MEMS fab project capital expenditure (SEMI WFF),Fuji Electric - Tokyo MEMS fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Fujian Angstrem Semiconductor Co. Ltd. - 4"" line project capital expenditure (SEMI WFF)","Fujian Angstrem Semiconductor Co. Ltd. - 4"" line",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"FujiFilm-Dimatix, Inc - Fab 1 project capital expenditure (SEMI WFF)","FujiFilm-Dimatix, Inc - Fab 1",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Fujitsu Semiconductor Limited - Aizu No.1 (was Bldg. No.1/No.2) project capital expenditure (SEMI WFF),Fujitsu Semiconductor Limited - Aizu No.1 (was Bldg. No.1/No.2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Galaxy - 4"" fab project capital expenditure (SEMI WFF)","Galaxy - 4"" fab",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Galaxy - 3"" fab project capital expenditure (SEMI WFF)","Galaxy - 3"" fab",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Galaxy - 6"" Fab project capital expenditure (SEMI WFF)","Galaxy - 6"" Fab",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"GCS (Global Communication Semiconductors, Inc.) - GCS project capital expenditure (SEMI WFF)","GCS (Global Communication Semiconductors, Inc.) - GCS",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
GeneSiC Semiconductor Inc. - N/A project capital expenditure (SEMI WFF),GeneSiC Semiconductor Inc. - N/A,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"GF (Globalfoundries) - Giga+ Fab (Fab 2,3,5, was Fab 2) project capital expenditure (SEMI WFF)","GF (Globalfoundries) - Giga+ Fab (Fab 2,3,5, was Fab 2)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"GF (Globalfoundries) - Fab 1, Annex project capital expenditure (SEMI WFF)","GF (Globalfoundries) - Fab 1, Annex",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
GF (Globalfoundries) - Fab 8.2 module 1 project capital expenditure (SEMI WFF),GF (Globalfoundries) - Fab 8.2 module 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
GF (Globalfoundries) - Fab 7G (Fab 7 + Fab 6) project capital expenditure (SEMI WFF),GF (Globalfoundries) - Fab 7G (Fab 7 + Fab 6),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
GF (Globalfoundries) - Dresden Expansion Phase 1 (SPRINT) project capital expenditure (SEMI WFF),GF (Globalfoundries) - Dresden Expansion Phase 1 (SPRINT),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
GF (Globalfoundries) - Fab 7H (New Fab Singapore) project capital expenditure (SEMI WFF),GF (Globalfoundries) - Fab 7H (New Fab Singapore),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
GF (Globalfoundries) - Fab 8.2 module 2 project capital expenditure (SEMI WFF),GF (Globalfoundries) - Fab 8.2 module 2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
GF (Globalfoundries) - Dresden Expansion Phase 2 (SPRINT) project capital expenditure (SEMI WFF),GF (Globalfoundries) - Dresden Expansion Phase 2 (SPRINT),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Global Power Technology - Dongsheng fab project capital expenditure (SEMI WFF),Global Power Technology - Dongsheng fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Global Power Technology - Liuyang fab project capital expenditure (SEMI WFF),Global Power Technology - Liuyang fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Global Power Technology - Beijing 8inch line project capital expenditure (SEMI WFF),Global Power Technology - Beijing 8inch line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Green InnoCore - Zibo 150mm fab project capital expenditure (SEMI WFF),Green InnoCore - Zibo 150mm fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Green InnoCore - New Hefei 150mm Fab project capital expenditure (SEMI WFF),Green InnoCore - New Hefei 150mm Fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
GTA Semiconductor - Fab 1 project capital expenditure (SEMI WFF),GTA Semiconductor - Fab 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
GTA Semiconductor - Fab 3 project capital expenditure (SEMI WFF),GTA Semiconductor - Fab 3,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
GTA Semiconductor - Fab 7 project capital expenditure (SEMI WFF),GTA Semiconductor - Fab 7,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
GTX Semiconductor - GTX Semiconductor Phase 2 (ICRD Phase3) project capital expenditure (SEMI WFF),GTX Semiconductor - GTX Semiconductor Phase 2 (ICRD Phase3),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Guo Gao MEMS - MEMS line project capital expenditure (SEMI WFF),Guo Gao MEMS - MEMS line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Hamamatsu Photonics - Hamamatsu Fab 5 project capital expenditure (SEMI WFF),Hamamatsu Photonics - Hamamatsu Fab 5,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Hamamatsu Photonics - Shingai Fab project capital expenditure (SEMI WFF),Hamamatsu Photonics - Shingai Fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Hamamatsu Photonics - 13th building (Ichino factory) project capital expenditure (SEMI WFF),Hamamatsu Photonics - 13th building (Ichino factory),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Hamamatsu Photonics - 12th building project capital expenditure (SEMI WFF),Hamamatsu Photonics - 12th building,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Hangzhou Fullsemi - Hangzhou Analog Fab Phase 2 project capital expenditure (SEMI WFF),Hangzhou Fullsemi - Hangzhou Analog Fab Phase 2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Hangzhou Lion Microelectronics Co. Ltd - GaAs line project capital expenditure (SEMI WFF),Hangzhou Lion Microelectronics Co. Ltd - GaAs line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Headway Technologies, Inc. - Milpitas fab project capital expenditure (SEMI WFF)","Headway Technologies, Inc. - Milpitas fab",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Henan Xinrui Electronics Technology Co., Ltd. - Fab 1 project capital expenditure (SEMI WFF)","Henan Xinrui Electronics Technology Co., Ltd. - Fab 1",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Hewlett-Packard Company - HP Inkjet Wafer Fab II 8-inch line project capital expenditure (SEMI WFF),Hewlett-Packard Company - HP Inkjet Wafer Fab II 8-inch line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Hewlett-Packard Company - Fab 30, Bldg 3 8-inch line (MEMS wafer Fab and Ink Lab) project capital expenditure (SEMI WFF)","Hewlett-Packard Company - Fab 30, Bldg 3 8-inch line (MEMS wafer Fab and Ink Lab)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Hewlett-Packard Company - B22, Bldg 2 8-inch line (wafer fab and 3D) project capital expenditure (SEMI WFF)","Hewlett-Packard Company - B22, Bldg 2 8-inch line (wafer fab and 3D)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Hitachi Power Device - Rinkai Works (expansion Fab) project capital expenditure (SEMI WFF),Hitachi Power Device - Rinkai Works (expansion Fab),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
HL-Planartechnik GmbH - Fab 1 project capital expenditure (SEMI WFF),HL-Planartechnik GmbH - Fab 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Honeywell Incorporated - Fab 2 project capital expenditure (SEMI WFF),Honeywell Incorporated - Fab 2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Honeywell Incorporated - 6-inch MEMS (was 4-inch) project capital expenditure (SEMI WFF),Honeywell Incorporated - 6-inch MEMS (was 4-inch),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Honeywell Incorporated - Richardson Sensor Fab project capital expenditure (SEMI WFF),Honeywell Incorporated - Richardson Sensor Fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
HR-Micro - HR-Micro 150mm Fab project capital expenditure (SEMI WFF),HR-Micro - HR-Micro 150mm Fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Hua Hong Semiconductor - Fab 9B (Wuxi 2nd Fab Phase 2) project capital expenditure (SEMI WFF),Hua Hong Semiconductor - Fab 9B (Wuxi 2nd Fab Phase 2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Hua Li Microelectronics (HLMC) - HLMC Fab 3 Phase 2 (HH Fab 8-2) project capital expenditure (SEMI WFF),Hua Li Microelectronics (HLMC) - HLMC Fab 3 Phase 2 (HH Fab 8-2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Hua Li Microelectronics (HLMC) - Hua Hong Chengdu Phase 2 (HH Fab10) project capital expenditure (SEMI WFF),Hua Li Microelectronics (HLMC) - Hua Hong Chengdu Phase 2 (HH Fab10),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Hua Li Microelectronics (HLMC) - HLMC Fab 3 Phase 1  (HH Fab 8-1) project capital expenditure (SEMI WFF),Hua Li Microelectronics (HLMC) - HLMC Fab 3 Phase 1  (HH Fab 8-1),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"Huayue Microelectronics Co.,Ltd - Fab 1 project capital expenditure (SEMI WFF)","Huayue Microelectronics Co.,Ltd - Fab 1",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Huayue Microelectronics Co.,Ltd - Fab 2 project capital expenditure (SEMI WFF)","Huayue Microelectronics Co.,Ltd - Fab 2",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Huayue Microelectronics Co.,Ltd - Fab 3 project capital expenditure (SEMI WFF)","Huayue Microelectronics Co.,Ltd - Fab 3",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
HY Electronic Limited - Yangzhou Fab 2 project capital expenditure (SEMI WFF),HY Electronic Limited - Yangzhou Fab 2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Infineon - Kulim 2 project capital expenditure (SEMI WFF),Infineon - Kulim 2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Infineon - Dresden - Module 3 (former SC300) (building 32) project capital expenditure (SEMI WFF),Infineon - Dresden - Module 3 (former SC300) (building 32),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Infineon - Regensburg-West project capital expenditure (SEMI WFF),Infineon - Regensburg-West,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Infineon - Dresden 200 - Module 1 (building 34) project capital expenditure (SEMI WFF),Infineon - Dresden 200 - Module 1 (building 34),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Infineon - Dresden 200 - Module 2 (building 36) project capital expenditure (SEMI WFF),Infineon - Dresden 200 - Module 2 (building 36),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Infineon - Kulim 1 project capital expenditure (SEMI WFF),Infineon - Kulim 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Infineon - Villach 200mm Line (Building 17) project capital expenditure (SEMI WFF),Infineon - Villach 200mm Line (Building 17),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Infineon - Kulim 3 Phase 2 project capital expenditure (SEMI WFF),Infineon - Kulim 3 Phase 2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Infineon - Dresden - Module 4 (Smart Power Fab) project capital expenditure (SEMI WFF),Infineon - Dresden - Module 4 (Smart Power Fab),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
InnoScience Inc. - Suzhou fab (Phase 1) project capital expenditure (SEMI WFF),InnoScience Inc. - Suzhou fab (Phase 1),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Institute for Photonics and Nanotechnologies (IFN) - IFN-CNR Rome project capital expenditure (SEMI WFF),Institute for Photonics and Nanotechnologies (IFN) - IFN-CNR Rome,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Integral, Research and Production Corporation - Semiconductor Device Factory project capital expenditure (SEMI WFF)","Integral, Research and Production Corporation - Semiconductor Device Factory",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Integral, Research and Production Corporation - Integrated Circuit (Transistor Plant) project capital expenditure (SEMI WFF)","Integral, Research and Production Corporation - Integrated Circuit (Transistor Plant)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Intel - Fab 38 Phase 1 (new Fab Israel) project capital expenditure (SEMI WFF),Intel - Fab 38 Phase 1 (new Fab Israel),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Intel - Fab 34 (Module 1 + 2) Intel-Apollo JV project capital expenditure (SEMI WFF),Intel - Fab 34 (Module 1 + 2) Intel-Apollo JV,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Intel - Fab 24 (+ Fab 14 combined) project capital expenditure (SEMI WFF),Intel - Fab 24 (+ Fab 14 combined),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Intel - D1X Module 4 project capital expenditure (SEMI WFF),Intel - D1X Module 4,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Intel - Fab 52 project capital expenditure (SEMI WFF),Intel - Fab 52,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Intel - Fab 62 project capital expenditure (SEMI WFF),Intel - Fab 62,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Intel - Fab 27 - Mod 2 (Ohio) project capital expenditure (SEMI WFF),Intel - Fab 27 - Mod 2 (Ohio),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Intel - Fab 38 Phase 2 project capital expenditure (SEMI WFF),Intel - Fab 38 Phase 2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Intel - Fab 27 - Mod 1 (Ohio) project capital expenditure (SEMI WFF),Intel - Fab 27 - Mod 1 (Ohio),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Intel - D1X Support MSB2 project capital expenditure (SEMI WFF),Intel - D1X Support MSB2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Inventchip Technology - Yiwu Fab1 project capital expenditure (SEMI WFF),Inventchip Technology - Yiwu Fab1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
IPG - Wafer Fab (4-inch line) project capital expenditure (SEMI WFF),IPG - Wafer Fab (4-inch line),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
ISS- Integrated Sensing Systems - Fab (2 cleanrooms) project capital expenditure (SEMI WFF),ISS- Integrated Sensing Systems - Fab (2 cleanrooms),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Istok - 6-inch (new) project capital expenditure (SEMI WFF),Istok - 6-inch (new),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
IXYS Corporation - Westcode project capital expenditure (SEMI WFF),IXYS Corporation - Westcode,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
IXYS Corporation - Fab 1 project capital expenditure (SEMI WFF),IXYS Corporation - Fab 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
IXYS Corporation - Fab 2 project capital expenditure (SEMI WFF),IXYS Corporation - Fab 2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Japan Semiconductor - Oita C-Cubed 2 (110 Bldg) project capital expenditure (SEMI WFF),Japan Semiconductor - Oita C-Cubed 2 (110 Bldg),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Japan Semiconductor - Oita C-Cubed 4 + OTSS + Annex project capital expenditure (SEMI WFF),Japan Semiconductor - Oita C-Cubed 4 + OTSS + Annex,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Japan Semiconductor - Oita C-Cubed 3 (110 Bldg) project capital expenditure (SEMI WFF),Japan Semiconductor - Oita C-Cubed 3 (110 Bldg),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Japan Semiconductor Manufacturing Corporation (JSMC) - JSMC Fab 1 project capital expenditure (SEMI WFF),Japan Semiconductor Manufacturing Corporation (JSMC) - JSMC Fab 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
JENOPTIK Diode Lab GmbH - Berlin-Adlershof project capital expenditure (SEMI WFF),JENOPTIK Diode Lab GmbH - Berlin-Adlershof,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"JENOPTIK Optical Systems, Inc - Fab 1 project capital expenditure (SEMI WFF)","JENOPTIK Optical Systems, Inc - Fab 1",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Jiangsu Advanced Memory Semiconductor Corp. - PCM fab project capital expenditure (SEMI WFF),Jiangsu Advanced Memory Semiconductor Corp. - PCM fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Jiangsu CAS-IGBT Technology - LFoundry S.r.l (was Micron Fab 9 MIT) project capital expenditure (SEMI WFF),Jiangsu CAS-IGBT Technology - LFoundry S.r.l (was Micron Fab 9 MIT),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"Jiangsu JieJie Microelectronics Co.,Ltd. - Fab 2 project capital expenditure (SEMI WFF)","Jiangsu JieJie Microelectronics Co.,Ltd. - Fab 2",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Jiangsu JieJie Microelectronics Co.,Ltd. - Fab 1 project capital expenditure (SEMI WFF)","Jiangsu JieJie Microelectronics Co.,Ltd. - Fab 1",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Jiangsu JieJie Microelectronics Co.,Ltd. - Nantong 150mm line project capital expenditure (SEMI WFF)","Jiangsu JieJie Microelectronics Co.,Ltd. - Nantong 150mm line",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Jiangxi Yuhongjin Material Technology (YHJ) - Fab 1 (Fuzhou) project capital expenditure (SEMI WFF),Jiangxi Yuhongjin Material Technology (YHJ) - Fab 1 (Fuzhou),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Jilin Sino-Microelectronics Co. Ltd. - 4-inch project capital expenditure (SEMI WFF),Jilin Sino-Microelectronics Co. Ltd. - 4-inch,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Jilin Sino-Microelectronics Co. Ltd. - 8-inch project capital expenditure (SEMI WFF),Jilin Sino-Microelectronics Co. Ltd. - 8-inch,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
